P10-stationary Bike1-biopac-01-30-2025.acq
Graph Created on: 2024-08-14 13:19:54.643
Recording on: 2025-01-30 14:37:30.676
8 msec/sample
7 channels
RSP, Y, RSPEC-R
Volts
ECG, X, RSPEC-R
mV
ECG (.05 - 100 Hz, AHA)
mV
ECG R-R
Seconds
Heart Rate
BPM
ECG R wave
mV
Respiration Rate
BPM
milliSec	CH5	CH9	CH40	CH41	CH42	CH43	CH44	
	37501 samples	37501 samples	37501 samples	37501 samples	37501 samples	37501 samples	37501 samples	
170936	-6.17767	0.127106	0.021185	0.704	85.2273	0.596924	19.8939	
170944	-6.16119	0.129395	0.0127518	0.704	85.2273	0.596924	19.8939	
170952	-6.14441	0.122223	0.00135211	0.704	85.2273	0.596924	19.8939	
170960	-6.12854	0.103149	-0.0151369	0.704	85.2273	0.596924	19.8939	
170968	-6.11725	0.0704956	0.0536004	0.704	85.2273	0.596924	19.8939	
170976	-6.10382	0.0196838	0.0493109	0.704	85.2273	0.596924	19.8939	
170984	-6.09436	-0.0267029	0.0477229	0.704	85.2273	0.596924	19.8939	
170992	-6.08398	-0.0724792	0.0392036	0.704	85.2273	0.596924	19.8939	
171000	-6.07452	-0.119781	0.0393499	0.704	85.2273	0.596924	19.8939	
171008	-6.06964	-0.149841	0.0373146	0.704	85.2273	0.596924	19.8939	
171016	-6.06018	-0.16571	0.0461049	0.704	85.2273	0.596924	19.8939	
171024	-6.0553	-0.175781	0.0386677	0.704	85.2273	0.596924	19.8939	
171032	-6.05408	-0.174103	0.00287318	0.704	85.2273	0.596924	19.8939	
171040	-6.04919	-0.154877	0.0120582	0.704	85.2273	0.596924	19.8939	
171048	-6.04492	-0.131226	0.015479	0.704	85.2273	0.596924	19.8939	
171056	-6.04462	-0.112915	0.00139145	0.704	85.2273	0.596924	19.8939	
171064	-6.04431	-0.0993347	-0.0130782	0.704	85.2273	0.596924	19.8939	
171072	-6.04492	-0.08255	-0.0365256	0.704	85.2273	0.596924	19.8939	
171080	-6.04431	-0.0592041	-0.0849687	0.704	85.2273	0.596924	19.8939	
171088	-6.04462	-0.0512695	-0.0939362	0.704	85.2273	0.596924	19.8939	
171096	-6.04523	-0.0537109	-0.0928291	0.704	85.2273	0.596924	19.8939	
171104	-6.04462	-0.0657654	-0.170357	0.704	85.2273	0.596924	19.8939	
171112	-6.04401	-0.0827026	-0.322413	0.704	85.2273	0.596924	19.8939	
171120	-6.04553	-0.0968933	-0.198926	0.704	85.2273	0.596924	19.8939	
171128	-6.04889	-0.105133	0.284229	0.704	85.2273	0.596924	19.8939	
171136	-6.04889	-0.0982666	0.256392	0.704	85.2273	0.596924	19.8939	
171144	-6.05438	-0.0834656	0.150787	0.704	85.2273	0.596924	15.0301	
171152	-6.05469	-0.0724792	0.137371	0.704	85.2273	0.596924	15.0301	
171160	-6.05988	-0.0561523	0.135205	0.704	85.2273	0.596924	15.0301	
171168	-6.05957	-0.0415039	0.0938537	0.704	85.2273	0.596924	15.0301	
171176	-6.06445	-0.022583	0.0272921	0.704	85.2273	0.596924	15.0301	
171184	-6.06415	-0.00946045	-0.0177228	0.704	85.2273	0.596924	15.0301	
171192	-6.06873	-0.00686646	-0.0289395	0.704	85.2273	0.596924	15.0301	
171200	-6.07391	-0.0190735	-0.0302205	0.704	85.2273	0.596924	15.0301	
171208	-6.07574	-0.0288391	-0.047733	0.704	85.2273	0.596924	15.0301	
171216	-6.07941	-0.0372314	-0.0790016	0.704	85.2273	0.596924	15.0301	
171224	-6.08368	-0.0340271	-0.0958594	0.704	85.2273	0.596924	15.0301	
171232	-6.08978	-0.0314331	-0.0837584	0.704	85.2273	0.596924	15.0301	
171240	-6.09436	-0.0227356	-0.0595461	0.704	85.2273	0.596924	15.0301	
171248	-6.09863	0.00549316	-0.0496857	0.704	85.2273	0.596924	15.0301	
171256	-6.10352	0.0434875	-0.0560804	0.704	85.2273	0.596924	15.0301	
171264	-6.1084	0.0738525	-0.0478885	0.704	85.2273	0.596924	15.0301	
171272	-6.11328	0.10025	-0.0058073	0.704	85.2273	0.596924	15.0301	
171280	-6.11847	0.107269	0.0519406	0.704	85.2273	0.596924	15.0301	
171288	-6.12396	0.0875854	0.0867738	0.704	85.2273	0.596924	15.0301	
171296	-6.1319	0.0636292	0.0885664	0.704	85.2273	0.596924	15.0301	
171304	-6.13831	0.0387573	0.101968	0.704	85.2273	0.596924	15.0301	
171312	-6.14288	0.0126648	0.195161	0.704	85.2273	0.596924	15.0301	
171320	-6.14838	-0.0164795	0.389728	0.704	85.2273	0.596924	15.0301	
171328	-6.15692	-0.0222778	-0.311097	0.704	85.2273	0.596924	15.0301	
171336	-6.16272	-0.0196838	-0.11437	0.704	85.2273	0.596924	15.0301	
171344	-6.1676	-0.0144958	-0.0270433	0.704	85.2273	0.596924	15.0301	
171352	-6.17798	-0.0224304	-0.0223464	0.704	85.2273	0.596924	15.0301	
171360	-6.18256	-0.0300598	-0.0372425	0.704	85.2273	0.596924	15.0301	
171368	-6.18774	-0.0543213	-0.046305	0.704	85.2273	0.596924	15.0301	
171376	-6.1969	-0.0772095	-0.0244068	0.704	85.2273	0.596924	15.0301	
171384	-6.20239	-0.102539	-0.0190011	0.704	85.2273	0.596924	15.0301	
171392	-6.21246	-0.141449	-0.0496881	0.704	85.2273	0.596924	15.0301	
171400	-6.21735	-0.192261	-0.064347	0.704	85.2273	0.596924	15.0301	
171408	-6.22345	-0.0802612	-0.0536496	0.704	85.2273	0.596924	15.0301	
171416	-6.2326	0.279999	-0.0396357	0.704	85.2273	0.596924	15.0301	
171424	-6.23718	0.649567	-0.0260024	0.704	85.2273	0.596924	15.0301	
171432	-6.24695	0.499878	-0.00362588	0.704	85.2273	0.596924	15.0301	
171440	-6.25153	0.262451	0.0168365	0.68	88.2353	0.649567	15.0301	
171448	-6.26221	-0.106354	0.0316969	0.68	88.2353	0.649567	15.0301	
171456	-6.26617	-0.401611	0.0424906	0.68	88.2353	0.649567	15.0301	
171464	-6.27319	-0.429535	0.0550924	0.68	88.2353	0.649567	15.0301	
171472	-6.28113	-0.371704	0.0730716	0.68	88.2353	0.649567	15.0301	
171480	-6.28571	-0.323181	0.062956	0.68	88.2353	0.649567	15.0301	
171488	-6.29608	-0.325012	0.0479211	0.68	88.2353	0.649567	15.0301	
171496	-6.30066	-0.332031	0.0308735	0.68	88.2353	0.649567	15.0301	
171504	-6.30585	-0.335083	0.00950531	0.68	88.2353	0.649567	15.0301	
171512	-6.315	-0.339508	-0.0142893	0.68	88.2353	0.649567	15.0301	
171520	-6.32019	-0.340576	-0.0381529	0.68	88.2353	0.649567	15.0301	
171528	-6.32507	-0.33493	-0.0387261	0.68	88.2353	0.649567	15.0301	
171536	-6.32965	-0.310364	-0.0247488	0.68	88.2353	0.649567	15.0301	
171544	-6.33698	-0.263977	-0.0198788	0.68	88.2353	0.649567	15.0301	
171552	-6.34338	-0.233002	-0.00936142	0.68	88.2353	0.649567	15.0301	
171560	-6.34979	-0.189819	-0.00709192	0.68	88.2353	0.649567	15.0301	
171568	-6.35468	-0.122528	0.00547448	0.68	88.2353	0.649567	15.0301	
171576	-6.35986	-0.0614929	0.0161252	0.68	88.2353	0.649567	15.0301	
171584	-6.36475	0.00488281	0.0170447	0.68	88.2353	0.649567	15.0301	
171592	-6.36932	0.0935364	-0.00595603	0.68	88.2353	0.649567	15.0301	
171600	-6.37054	0.14679	-0.0246256	0.68	88.2353	0.649567	15.0301	
171608	-6.37482	0.15152	-0.0421021	0.68	88.2353	0.649567	15.0301	
171616	-6.3797	0.145416	-0.0365841	0.68	88.2353	0.649567	15.0301	
171624	-6.38428	0.156097	-0.0360472	0.68	88.2353	0.649567	15.0301	
171632	-6.38428	0.158844	-0.035684	0.68	88.2353	0.649567	15.0301	
171640	-6.38947	0.14801	-0.0124402	0.68	88.2353	0.649567	15.0301	
171648	-6.39465	0.151215	0.0229717	0.68	88.2353	0.649567	15.0301	
171656	-6.39465	0.160828	0.051129	0.68	88.2353	0.649567	15.0301	
171664	-6.39954	0.160522	0.0874253	0.68	88.2353	0.649567	15.0301	
171672	-6.39954	0.136108	0.0979154	0.68	88.2353	0.649567	15.0301	
171680	-6.39984	0.111694	0.0642827	0.68	88.2353	0.649567	15.0301	
171688	-6.40411	0.0907898	0.0355421	0.68	88.2353	0.649567	15.0301	
171696	-6.40442	0.0737	0.0215032	0.68	88.2353	0.649567	15.0301	
171704	-6.40625	0.0611877	0.00893327	0.68	88.2353	0.649567	15.0301	
171712	-6.40961	0.0680542	-0.0291196	0.68	88.2353	0.649567	15.0301	
171720	-6.4093	0.124969	-0.0481349	0.68	88.2353	0.649567	15.0301	
171728	-6.4093	0.198059	-0.057597	0.68	88.2353	0.649567	15.0301	
171736	-6.41418	0.283813	-0.0428801	0.68	88.2353	0.649567	15.0301	
171744	-6.41327	0.349274	-0.0379537	0.68	88.2353	0.649567	15.0301	
171752	-6.41418	0.398865	-0.0446282	0.68	88.2353	0.649567	15.0301	
171760	-6.41418	0.440826	-0.106172	0.68	88.2353	0.649567	15.0301	
171768	-6.41876	0.46936	-0.148529	0.68	88.2353	0.649567	15.0301	
171776	-6.41846	0.409241	-0.136256	0.68	88.2353	0.649567	15.0301	
171784	-6.41876	0.337219	-0.121149	0.68	88.2353	0.649567	15.0301	
171792	-6.42395	0.287018	-0.212886	0.68	88.2353	0.649567	15.0301	
171800	-6.42426	0.228729	-0.157256	0.68	88.2353	0.649567	15.0301	
171808	-6.42426	0.188293	0.264411	0.68	88.2353	0.649567	15.0301	
171816	-6.42426	0.144043	0.769989	0.68	88.2353	0.649567	15.0301	
171824	-6.42853	0.121918	0.496735	0.68	88.2353	0.649567	15.0301	
171832	-6.42914	0.124359	0.329101	0.68	88.2353	0.649567	15.0301	
171840	-6.42883	0.137482	0.00626346	0.68	88.2353	0.649567	15.0301	
171848	-6.42914	0.157013	-0.28217	0.68	88.2353	0.649567	15.0301	
171856	-6.42944	0.15686	-0.241795	0.68	88.2353	0.649567	15.0301	
171864	-6.42883	0.13382	-0.163433	0.68	88.2353	0.649567	15.0301	
171872	-6.42944	0.102844	-0.107727	0.68	88.2353	0.649567	15.0301	
171880	-6.42914	0.0752258	-0.094363	0.68	88.2353	0.649567	15.0301	
171888	-6.42944	0.0402832	-0.0608886	0.68	88.2353	0.649567	15.0301	
171896	-6.42944	-0.00366211	-0.0394494	0.68	88.2353	0.649567	15.0301	
171904	-6.42914	-0.0643921	-0.0526162	0.68	88.2353	0.649567	15.0301	
171912	-6.42853	-0.132599	-0.0701581	0.68	88.2353	0.649567	15.0301	
171920	-6.42914	-0.174408	-0.0738953	0.68	88.2353	0.649567	15.0301	
171928	-6.42914	-0.182343	-0.0529377	0.68	88.2353	0.649567	15.0301	
171936	-6.42426	-0.186005	-0.0167005	0.68	88.2353	0.649567	15.0301	
171944	-6.42395	-0.178528	-0.0341854	0.68	88.2353	0.649567	15.0301	
171952	-6.42456	-0.155334	-0.0331579	0.68	88.2353	0.649567	15.0301	
171960	-6.42212	-0.138397	0.0151421	0.68	88.2353	0.649567	15.0301	
171968	-6.41876	-0.121613	0.0394709	0.68	88.2353	0.649567	15.0301	
171976	-6.41937	-0.119629	0.0579366	0.68	88.2353	0.649567	15.0301	
171984	-6.41937	-0.115509	0.120859	0.68	88.2353	0.649567	15.0301	
171992	-6.41418	-0.110321	0.139922	0.68	88.2353	0.649567	15.0301	
172000	-6.41388	-0.117645	0.101149	0.68	88.2353	0.649567	15.0301	
172008	-6.4093	-0.138702	0.0674352	0.68	88.2353	0.649567	15.0301	
172016	-6.40991	-0.158691	0.0718631	0.68	88.2353	0.649567	15.0301	
172024	-6.40869	-0.153198	0.0542127	0.68	88.2353	0.649567	15.0301	
172032	-6.40472	-0.14328	0.00833398	0.68	88.2353	0.649567	15.0301	
172040	-6.40411	-0.128937	-0.00165833	0.68	88.2353	0.649567	15.0301	
172048	-6.39923	-0.0923157	0.010384	0.68	88.2353	0.649567	15.0301	
172056	-6.39984	-0.0604248	0.00761669	0.68	88.2353	0.649567	15.0301	
172064	-6.39465	-0.0389099	-0.0392734	0.68	88.2353	0.649567	15.0301	
172072	-6.39465	-0.0151062	-0.077859	0.68	88.2353	0.649567	15.0301	
172080	-6.38977	-0.000152588	-0.100139	0.68	88.2353	0.649567	15.0301	
172088	-6.38947	-0.022583	-0.115734	0.68	88.2353	0.649567	15.0301	
172096	-6.38397	-0.0715637	-0.141061	0.68	88.2353	0.649567	15.0301	
172104	-6.38519	0.0346375	-0.159459	0.68	88.2353	0.649567	15.0301	
172112	-6.3797	0.397644	-0.108529	0.68	88.2353	0.649567	15.0301	
172120	-6.38	0.822296	-0.044107	0.68	88.2353	0.649567	15.0301	
172128	-6.37512	0.736847	0.039508	0.68	88.2353	0.649567	15.0301	
172136	-6.37421	0.498505	0.0854185	0.696	86.2069	0.649567	15.0301	
172144	-6.36993	0.136108	0.11201	0.696	86.2069	0.822296	15.0301	
172152	-6.37024	-0.182648	0.149974	0.696	86.2069	0.822296	15.0301	
172160	-6.36505	-0.221405	0.201256	0.696	86.2069	0.822296	15.0301	
172168	-6.36444	-0.136719	0.117	0.696	86.2069	0.822296	15.0301	
172176	-6.35986	-0.0801086	0.0363747	0.696	86.2069	0.822296	15.0301	
172184	-6.36017	-0.0460815	0.00663337	0.696	86.2069	0.822296	15.0301	
172192	-6.35498	-0.0152588	-0.0442942	0.696	86.2069	0.822296	15.0301	
172200	-6.35498	0.00564575	-0.0659526	0.696	86.2069	0.822296	15.0301	
172208	-6.3501	0.0230408	-0.101216	0.696	86.2069	0.822296	15.0301	
172216	-6.3501	0.0444031	-0.103405	0.696	86.2069	0.822296	15.0301	
172224	-6.3504	0.0613403	-0.0737533	0.696	86.2069	0.822296	15.0301	
172232	-6.34521	0.0811768	-0.0364259	0.696	86.2069	0.822296	15.0301	
172240	-6.34521	0.0991821	0.0150469	0.696	86.2069	0.822296	15.0301	
172248	-6.34491	0.0978088	0.0434749	0.696	86.2069	0.822296	15.0301	
172256	-6.34033	0.0782776	0.0453969	0.696	86.2069	0.822296	15.0301	
172264	-6.34064	0.0753784	0.0424085	0.696	86.2069	0.822296	15.0301	
172272	-6.34064	0.0787354	0.0489736	0.696	86.2069	0.822296	15.0301	
172280	-6.33453	0.108185	0.0440634	0.696	86.2069	0.822296	15.0301	
172288	-6.33545	0.136719	0.0296677	0.696	86.2069	0.822296	15.0301	
172296	-6.33545	0.133362	-0.00897747	0.696	86.2069	0.822296	15.0301	
172304	-6.33026	0.110016	-0.0619916	0.696	86.2069	0.822296	15.0301	
172312	-6.33026	0.114746	-0.0762825	0.696	86.2069	0.822296	15.0301	
172320	-6.33087	0.0967407	-0.0491732	0.696	86.2069	0.822296	15.0301	
172328	-6.33057	0.0660706	-0.0423883	0.696	86.2069	0.822296	15.0301	
172336	-6.32538	0.0585938	-0.0327357	0.696	86.2069	0.822296	15.0301	
172344	-6.32599	0.0534058	0.0046421	0.696	86.2069	0.822296	15.0301	
172352	-6.32477	0.0440979	0.0358485	0.696	86.2069	0.822296	15.0301	
172360	-6.32416	0.0198364	0.0695488	0.696	86.2069	0.822296	15.0301	
172368	-6.31989	-0.00457764	0.065882	0.696	86.2069	0.822296	15.0301	
172376	-6.3205	-0.0297546	0.0573422	0.696	86.2069	0.822296	15.0301	
172384	-6.3205	-0.0714111	0.0555699	0.696	86.2069	0.822296	15.0301	
172392	-6.3208	-0.100403	0.0464503	0.696	86.2069	0.822296	15.0301	
172400	-6.3208	-0.149536	0.0192254	0.696	86.2069	0.822296	15.0301	
172408	-6.31561	-0.19577	-0.0224557	0.696	86.2069	0.822296	15.0301	
172416	-6.31592	-0.220032	-0.0442727	0.696	86.2069	0.822296	15.0301	
172424	-6.31531	-0.214844	-0.0729322	0.696	86.2069	0.822296	15.0301	
172432	-6.31531	-0.232849	-0.0839805	0.696	86.2069	0.822296	15.0301	
172440	-6.31561	-0.253754	-0.0447234	0.696	86.2069	0.822296	15.0301	
172448	-6.31531	-0.265961	-0.0386362	0.696	86.2069	0.822296	15.0301	
172456	-6.315	-0.237732	-0.0850622	0.696	86.2069	0.822296	15.0301	
172464	-6.31592	-0.224915	-0.112269	0.696	86.2069	0.822296	15.0301	
172472	-6.31531	-0.219116	-0.0847477	0.696	86.2069	0.822296	15.0301	
172480	-6.31531	-0.193634	-0.0781371	0.696	86.2069	0.822296	15.0301	
172488	-6.315	-0.172424	-0.188527	0.696	86.2069	0.822296	15.0301	
172496	-6.31653	-0.15625	-0.168037	0.696	86.2069	0.822296	15.0301	
172504	-6.31592	-0.160828	0.214163	0.696	86.2069	0.822296	15.0301	
172512	-6.31592	-0.171204	0.762092	0.696	86.2069	0.822296	15.0301	
172520	-6.31989	-0.171051	0.546945	0.696	86.2069	0.822296	15.0301	
172528	-6.31989	-0.161591	0.3296	0.696	86.2069	0.822296	15.0301	
172536	-6.32477	-0.145569	0.00256253	0.696	86.2069	0.822296	15.0301	
172544	-6.32477	-0.131836	-0.333054	0.696	86.2069	0.822296	15.0301	
172552	-6.32965	-0.104523	-0.320649	0.696	86.2069	0.822296	15.0301	
172560	-6.33118	-0.0830078	-0.213979	0.696	86.2069	0.822296	15.0301	
172568	-6.33514	-0.0758362	-0.182534	0.696	86.2069	0.822296	15.0301	
172576	-6.33514	-0.0706482	-0.140034	0.696	86.2069	0.822296	15.0301	
172584	-6.34064	-0.0714111	-0.0661939	0.696	86.2069	0.822296	15.0301	
172592	-6.34521	-0.098114	-0.0239032	0.696	86.2069	0.822296	15.0301	
172600	-6.34979	-0.127869	-0.0149584	0.696	86.2069	0.822296	15.0301	
172608	-6.3504	-0.148468	-0.00286921	0.696	86.2069	0.822296	15.0301	
172616	-6.35468	-0.147095	0.0135104	0.696	86.2069	0.822296	15.0301	
172624	-6.36017	-0.140076	0.0434446	0.696	86.2069	0.822296	15.0301	
172632	-6.36169	-0.141602	0.0662063	0.696	86.2069	0.822296	15.0301	
172640	-6.36566	-0.146637	0.0492161	0.696	86.2069	0.822296	15.0301	
172648	-6.36993	-0.133514	0.00429649	0.696	86.2069	0.822296	15.0301	
172656	-6.37482	-0.0950623	-0.00183323	0.696	86.2069	0.822296	15.0301	
172664	-6.37451	-0.0566101	-0.00553204	0.696	86.2069	0.822296	15.0301	
172672	-6.37909	-0.0419617	0.0247474	0.696	86.2069	0.822296	15.0301	
172680	-6.38458	-0.032196	0.0481217	0.696	86.2069	0.822296	15.0301	
172688	-6.38916	-0.0126648	0.0254947	0.696	86.2069	0.822296	15.0301	
172696	-6.38885	-0.00701904	-0.0096495	0.696	86.2069	0.822296	15.0301	
172704	-6.39465	-0.0265503	0.0279355	0.696	86.2069	0.822296	15.0301	
172712	-6.39954	-0.00976563	0.0196908	0.696	86.2069	0.822296	15.0301	
172720	-6.39923	-0.0221252	-0.0200295	0.696	86.2069	0.822296	15.0301	
172728	-6.40411	-0.0361633	-0.0125767	0.696	86.2069	0.822296	15.0301	
172736	-6.409	-0.0473022	0.00807178	0.696	86.2069	0.822296	15.0301	
172744	-6.4093	-0.0547791	0.0289363	0.696	86.2069	0.822296	15.0301	
172752	-6.41418	-0.0709534	0.0234912	0.696	86.2069	0.822296	15.0301	
172760	-6.41907	-0.0782776	0.0202539	0.696	86.2069	0.822296	15.0301	
172768	-6.41907	-0.0614929	0.0227109	0.696	86.2069	0.822296	15.0301	
172776	-6.42395	-0.0636292	0.00331289	0.696	86.2069	0.822296	15.0301	
172784	-6.42883	-0.0918579	0.0165991	0.696	86.2069	0.822296	15.0301	
172792	-6.42883	-0.148926	-0.0132949	0.696	86.2069	0.822296	15.0301	
172800	-6.43372	0.00396729	-0.0494786	0.696	86.2069	0.822296	15.0301	
172808	-6.43768	0.409851	-0.0558087	0.696	86.2069	0.822296	15.0301	
172816	-6.4389	0.748291	-0.0133064	0.696	86.2069	0.822296	15.0301	
172824	-6.44318	0.603485	-0.0232707	0.696	86.2069	0.822296	15.0301	
172832	-6.44348	0.330048	-0.0454631	0.696	86.2069	0.748291	15.0301	
172840	-6.44897	-0.0852966	-0.0601699	0.696	86.2069	0.748291	15.0301	
172848	-6.44867	-0.362854	-0.00653717	0.696	86.2069	0.748291	15.0301	
172856	-6.45416	-0.385284	0.00428053	0.696	86.2069	0.748291	15.0301	
172864	-6.45386	-0.283813	-0.00791643	0.696	86.2069	0.748291	15.0301	
172872	-6.45844	-0.185089	0.0148634	0.696	86.2069	0.748291	15.0301	
172880	-6.45844	-0.101929	0.0307075	0.696	86.2069	0.748291	15.0301	
172888	-6.46393	-0.0231934	0.0439463	0.696	86.2069	0.748291	15.0301	
172896	-6.46393	0.0590515	0.0250691	0.696	86.2069	0.748291	15.0301	
172904	-6.46851	0.126953	-0.000674272	0.696	86.2069	0.748291	15.0301	
172912	-6.4682	0.174103	-0.0089654	0.696	86.2069	0.748291	15.0301	
172920	-6.4682	0.19989	-0.00752935	0.696	86.2069	0.748291	15.0301	
172928	-6.47369	0.208282	-0.000615367	0.696	86.2069	0.748291	15.0301	
172936	-6.47339	0.189667	-0.00137806	0.696	86.2069	0.748291	15.0301	
172944	-6.47278	0.164185	0.0247048	0.696	86.2069	0.748291	15.0301	
172952	-6.47308	0.160675	0.0402724	0.696	86.2069	0.748291	15.0301	
172960	-6.47827	0.157471	0.0327319	0.696	86.2069	0.748291	15.0301	
172968	-6.47827	0.159454	0.0347168	0.696	86.2069	0.748291	15.0301	
172976	-6.47827	0.200195	0.0426006	0.696	86.2069	0.748291	15.0301	
172984	-6.47827	0.235291	0.0107387	0.696	86.2069	0.748291	15.0301	
172992	-6.47858	0.246429	-0.0272715	0.696	86.2069	0.748291	15.0301	
173000	-6.47766	0.262299	-0.0552515	0.696	86.2069	0.748291	15.0301	
173008	-6.47797	0.284271	-0.0468338	0.696	86.2069	0.748291	15.0301	
173016	-6.47827	0.290527	-0.0306442	0.696	86.2069	0.748291	15.0301	
173024	-6.47797	0.29068	-0.0354487	0.696	86.2069	0.748291	15.0301	
173032	-6.47888	0.290833	-0.0553833	0.696	86.2069	0.748291	15.0301	
173040	-6.47858	0.290527	-0.0487172	0.696	86.2069	0.748291	15.0301	
173048	-6.47827	0.14328	0.00178265	0.696	86.2069	0.748291	15.0301	
173056	-6.47797	0.0984192	0.0484546	0.696	86.2069	0.748291	15.0301	
173064	-6.47827	0.0468445	0.0450986	0.696	86.2069	0.748291	15.0301	
173072	-6.47858	0.00701904	0.0342669	0.696	86.2069	0.748291	15.0301	
173080	-6.48254	-0.042572	0.0547138	0.696	86.2069	0.748291	15.0301	
173088	-6.48315	-0.058136	0.0632341	0.696	86.2069	0.748291	15.0301	
173096	-6.48285	-0.0923157	0.0260643	0.696	86.2069	0.748291	15.0301	
173104	-6.48407	-0.107727	0.0490721	0.696	86.2069	0.748291	15.0301	
173112	-6.48315	-0.136414	0.00167368	0.696	86.2069	0.748291	15.0301	
173120	-6.48346	-0.141602	-0.0382159	0.696	86.2069	0.748291	15.0301	
173128	-6.48773	-0.139618	-0.0443322	0.696	86.2069	0.748291	15.0301	
173136	-6.48834	-0.121613	-0.0343193	0.696	86.2069	0.748291	15.0301	
173144	-6.48834	-0.103302	-0.0731499	0.696	86.2069	0.748291	15.0301	
173152	-6.48804	-0.0865173	-0.132407	0.696	86.2069	0.748291	15.0301	
173160	-6.48743	-0.0782776	-0.130011	0.696	86.2069	0.748291	15.0301	
173168	-6.48834	-0.0602722	-0.0982838	0.696	86.2069	0.748291	15.0301	
173176	-6.48834	-0.0337219	-0.0833201	0.696	86.2069	0.748291	15.0301	
173184	-6.48376	-0.00869751	-0.21439	0.696	86.2069	0.748291	15.0301	
173192	-6.48285	0.00915527	-0.114251	0.696	86.2069	0.748291	15.0301	
173200	-6.48254	0.0169373	0.360045	0.696	86.2069	0.748291	15.0301	
173208	-6.48285	0.00915527	0.77983	0.696	86.2069	0.748291	15.0301	
173216	-6.48315	0.00473022	0.515661	0.696	86.2069	0.748291	15.0301	
173224	-6.47827	-0.00198364	0.288765	0.696	86.2069	0.748291	15.0301	
173232	-6.47827	-0.0164795	-0.121346	0.696	86.2069	0.748291	15.0301	
173240	-6.47308	-0.0314331	-0.392328	0.696	86.2069	0.748291	15.0301	
173248	-6.47339	-0.0437927	-0.38697	0.696	86.2069	0.748291	15.0301	
173256	-6.46881	-0.0621033	-0.290392	0.696	86.2069	0.748291	15.0301	
173264	-6.4682	-0.0883484	-0.220372	0.696	86.2069	0.748291	15.0301	
173272	-6.46332	-0.107269	-0.137049	0.696	86.2069	0.748291	15.0301	
173280	-6.45935	-0.110168	-0.0422523	0.696	86.2069	0.748291	15.0301	
173288	-6.45874	-0.100555	0.0391202	0.696	86.2069	0.748291	15.0301	
173296	-6.45355	-0.0741577	0.0753486	0.696	86.2069	0.748291	15.0301	
173304	-6.44867	-0.0325012	0.0905519	0.696	86.2069	0.748291	15.0301	
173312	-6.44379	0.000915527	0.104164	0.696	86.2069	0.748291	15.0301	
173320	-6.4386	0.0328064	0.10949	0.696	86.2069	0.748291	15.0301	
173328	-6.43433	0.0520325	0.0627571	0.696	86.2069	0.748291	15.0301	
173336	-6.43188	0.0714111	-0.00281068	0.696	86.2069	0.748291	15.0301	
173344	-6.42914	0.100403	-0.0232919	0.696	86.2069	0.748291	15.0301	
173352	-6.42334	0.124054	-0.0433854	0.696	86.2069	0.748291	15.0301	
173360	-6.41846	0.119934	-0.0658383	0.696	86.2069	0.748291	15.0301	
173368	-6.41357	0.102997	-0.0287472	0.696	86.2069	0.748291	15.0301	
173376	-6.40961	0.115356	-0.00646207	0.696	86.2069	0.748291	15.0301	
173384	-6.40442	0.126801	-0.0145877	0.696	86.2069	0.748291	15.0301	
173392	-6.39954	0.12619	0.00915716	0.696	86.2069	0.748291	15.0301	
173400	-6.39191	0.123444	0.0533267	0.696	86.2069	0.748291	15.0301	
173408	-6.38763	0.119476	0.0618955	0.696	86.2069	0.748291	15.0301	
173416	-6.38092	0.0970459	0.0627129	0.696	86.2069	0.748291	15.0301	
173424	-6.37512	0.0627136	0.0917907	0.696	86.2069	0.748291	15.0301	
173432	-6.37024	0.0236511	0.162748	0.696	86.2069	0.748291	15.0301	
173440	-6.36536	-0.0172424	-0.0279385	0.696	86.2069	0.748291	15.0301	
173448	-6.36261	-0.0791931	-0.00913466	0.696	86.2069	0.748291	15.0301	
173456	-6.35773	-0.0740051	-0.0210312	0.696	86.2069	0.748291	15.0301	
173464	-6.35468	0.187683	-0.0305554	0.696	86.2069	0.748291	15.0301	
173472	-6.34949	0.606842	-0.0715177	0.696	86.2069	0.748291	15.0301	
173480	-6.34552	0.692444	-0.0474834	0.696	86.2069	0.748291	15.0301	
173488	-6.33942	0.446014	-0.0625566	0.664	90.3614	0.748291	15.0301	
173496	-6.33484	0.0959778	-0.0466948	0.664	90.3614	0.692444	15.0301	
173504	-6.33026	-0.272217	-0.0694982	0.664	90.3614	0.692444	15.0301	
173512	-6.32538	-0.423584	-0.0609646	0.664	90.3614	0.692444	15.0301	
173520	-6.32538	-0.387726	-0.0542466	0.664	90.3614	0.692444	15.0301	
173528	-6.32019	-0.316772	-0.0283459	0.664	90.3614	0.692444	15.0301	
173536	-6.31622	-0.256195	-0.00831075	0.664	90.3614	0.692444	15.0301	
173544	-6.31104	-0.209503	0.00769775	0.664	90.3614	0.692444	15.0301	
173552	-6.31073	-0.170593	0.00597121	0.664	90.3614	0.692444	15.0301	
173560	-6.30554	-0.134888	0.0189789	0.664	90.3614	0.692444	15.0301	
173568	-6.30066	-0.12207	0.041962	0.664	90.3614	0.692444	15.0301	
173576	-6.30066	-0.110016	0.0594932	0.664	90.3614	0.692444	15.0301	
173584	-6.29547	-0.107269	0.0696095	0.664	90.3614	0.692444	15.0301	
